2858,1.0
260,0.8725204200700116
1196,0.8722287047841307
1210,0.8410151691948659
480,0.779463243873979
2028,0.7739206534422404
589,0.7727537922987164
2571,0.7555425904317387
1270,0.7535005834305718
593,0.7520420070011669
1580,0.7403733955659276
1198,0.7333722287047841
608,0.7330805134189031
2762,0.7173278879813302
110,0.7126604434072346
2396,0.691073512252042
1197,0.676196032672112
527,0.6721120186697783
1617,0.6674445740956826
1265,0.6645274212368728
1097,0.661901983663944
2628,0.6563593932322054
2997,0.6537339556592765
318,0.6496499416569428
858,0.6484830805134189
356,0.6400233372228705
2716,0.6362310385064177
296,0.6333138856476079
1240,0.6120186697782963
1,0.6058926487747958
1214,0.5904317386231038
2916,0.5822637106184364
457,0.5819719953325554
3578,0.5612602100350058
1200,0.5309218203033839
541,0.5250875145857643
2987,0.5247957992998833
1259,0.5207117852975496
50,0.5201283547257877
34,0.5107934655775963
2791,0.5049591598599766
780,0.5046674445740957
3175,0.5040840140023337
1193,0.5032088681446908
919,0.5011668611435239
924,0.5005834305717619
1127,0.500291715285881
2355,0.4967911318553092
1387,0.49504084014002336
1221,0.4935822637106184
912,0.4868728121353559
1036,0.48599766627771296
1213,0.48337222870478413
1610,0.48191365227537925
377,0.4813302217036173
1291,0.4749124854142357
2000,0.47462077012835474
1136,0.46645274212368726
3114,0.46236872812135354
1307,0.4574095682613769
1704,0.4515752625437573
1721,0.4509918319719953
1968,0.44894982497082847
648,0.4454492415402567
2599,0.44399066511085183
3793,0.44078179696616104
32,0.44078179696616104
2174,0.43611435239206536
2797,0.43494749124854143
2291,0.4296966161026838
2918,0.4296966161026838
3471,0.4232788798133022
590,0.4232788798133022
2959,0.4232788798133022
1374,0.4224037339556593
2683,0.41831971995332556
1394,0.41831971995332556
592,0.41744457409568264
1784,0.41540256709451573
1573,0.4145274212368728
1304,0.41394399066511084
3418,0.41336056009334887
223,0.411901983663944
380,0.40840140023337224
2706,0.40519253208868145
1225,0.4031505250875146
1584,0.4031505250875146
1527,0.4016919486581097
3481,0.40052508751458576
1923,0.3999416569428238
750,0.39877479579929986
2699,0.39877479579929986
39,0.397316219369895
21,0.39556592765460913
1393,0.39469078179696615
2804,0.3943990665110852
588,0.3941073512252042
2406,0.39235705950991834
1220,0.3911901983663944
733,0.3908984830805134
1230,0.38914819136522755
3176,0.3882730455075846
1961,0.3879813302217036
3751,0.38768961493582266
1079,0.3868144690781797
908,0.3836056009334889
3408,0.3836056009334889
1073,0.383022170361727
3623,0.383022170361727
1356,0.382147024504084
3527,0.3783547257876313
2700,0.3701866977829638
1219,0.36843640606767797
1247,0.367852975495916
1089,0.36726954492415403
1544,0.3661026837806301
1222,0.36581096849474914
150,0.36493582263710617
111,0.3617269544924154
3753,0.3617269544924154
2710,0.36085180863477245
2657,0.3596849474912485
357,0.3596849474912485
2985,0.35851808634772464
1206,0.35851808634772464
1094,0.35851808634772464
2640,0.3564760793465578
3147,0.3564760793465578
2395,0.3558926487747958
3421,0.35210035005834306
1517,0.3515169194865811
1641,0.3497666277712952
1278,0.34801633605600935
1252,0.3456826137689615
367,0.34393232205367563
1358,0.34334889148191367
1208,0.34305717619603265
2100,0.33926487747957995
1676,0.33926487747957995
2529,0.33897316219369894
2011,0.337806301050175
2321,0.337806301050175
920,0.3372228704784131
2324,0.33605600933488916
2012,0.3348891481913652
